date,trial,datetime,subject,actor,receiver,kinship,behav,rate,key,actor.is.mom,receiver.is.mom,day,treatment,order,experiment.round
5/29/2017,312,5/29/2017 21:15,sc,ivy,sc,0,g,0,2017-05-29 big cage 312 ivy sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,ld,sc,0.0444,f,0,2017-05-29 big cage 312 ld sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,ld,sc,0.0444,g,0,2017-05-29 big cage 312 ld sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,ldc,sc,0.084,f,0,2017-05-29 big cage 312 ldc sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,ldc,sc,0.084,g,0,2017-05-29 big cage 312 ldc sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,ldd,sc,0.2148,f,0,2017-05-29 big cage 312 ldd sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,ldd,sc,0.2148,g,0,2017-05-29 big cage 312 ldd sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,lds,sc,0,f,0,2017-05-29 big cage 312 lds sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,lds,sc,0,g,0,2017-05-29 big cage 312 lds sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,no.band,sc,0,f,0,2017-05-29 big cage 312 no.band sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,no.band,sc,0,g,0,2017-05-29 big cage 312 no.band sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,r,sc,0,f,0,2017-05-29 big cage 312 r sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,r,sc,0,g,0,2017-05-29 big cage 312 r sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,rc,sc,0,f,0,2017-05-29 big cage 312 rc sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,rc,sc,0,g,0,2017-05-29 big cage 312 rc sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,c,0.1639,g,0,2017-05-29 big cage 312 sc c,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,cat,0,g,0,2017-05-29 big cage 312 sc cat,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ccc,0.2563,g,0,2017-05-29 big cage 312 sc ccc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ccs,0.2355,g,0,2017-05-29 big cage 312 sc ccs,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 0:00,sc,sc,cd,0.4541,g,6,2017-05-29 big cage 312 sc cd,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,cs,0.1222,g,0,2017-05-29 big cage 312 sc cs,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,d,0.055,g,0,2017-05-29 big cage 312 sc d,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,dcd,0.0655,g,0,2017-05-29 big cage 312 sc dcd,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,dd,0.0405,g,0,2017-05-29 big cage 312 sc dd,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ddd,0,g,0,2017-05-29 big cage 312 sc ddd,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ddld,0.0664,g,0,2017-05-29 big cage 312 sc ddld,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,dld,0,g,0,2017-05-29 big cage 312 sc dld,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,dos,0,g,0,2017-05-29 big cage 312 sc dos,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,dr,0.0861,g,0,2017-05-29 big cage 312 sc dr,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ds,0.1197,g,0,2017-05-29 big cage 312 sc ds,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,eve,0,g,0,2017-05-29 big cage 312 sc eve,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ivy,0,g,0,2017-05-29 big cage 312 sc ivy,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ld,0.0444,g,0,2017-05-29 big cage 312 sc ld,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ldc,0.084,g,0,2017-05-29 big cage 312 sc ldc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ldd,0.2148,g,0,2017-05-29 big cage 312 sc ldd,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,lds,0,g,0,2017-05-29 big cage 312 sc lds,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,no.band,0,g,0,2017-05-29 big cage 312 sc no.band,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,r,0,g,0,2017-05-29 big cage 312 sc r,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,rc,0,g,0,2017-05-29 big cage 312 sc rc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,scs,0,g,0,2017-05-29 big cage 312 sc scs,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,sld,0.4087,g,0,2017-05-29 big cage 312 sc sld,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,son.of.ola,0,g,0,2017-05-29 big cage 312 sc son.of.ola,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,ss,0.2401,g,0,2017-05-29 big cage 312 sc ss,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 0:02,sc,sc,sss,0.5,g,273,2017-05-29 big cage 312 sc sss,TRUE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sc,tes,0,g,0,2017-05-29 big cage 312 sc tes,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,scs,sc,0,f,0,2017-05-29 big cage 312 scs sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,scs,sc,0,g,0,2017-05-29 big cage 312 scs sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sld,sc,0.4087,f,0,2017-05-29 big cage 312 sld sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,sld,sc,0.4087,g,0,2017-05-29 big cage 312 sld sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,son.of.ola,sc,0,f,0,2017-05-29 big cage 312 son.of.ola sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,son.of.ola,sc,0,g,0,2017-05-29 big cage 312 son.of.ola sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,ss,sc,0.2401,f,0,2017-05-29 big cage 312 ss sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 0:01,sc,ss,sc,0.2401,g,48,2017-05-29 big cage 312 ss sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 0:01,sc,sss,sc,0.5,f,45,2017-05-29 big cage 312 sss sc,FALSE,TRUE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 0:00,sc,sss,sc,0.5,g,488,2017-05-29 big cage 312 sss sc,FALSE,TRUE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,tes,sc,0,f,0,2017-05-29 big cage 312 tes sc,FALSE,FALSE,29,PBS,PBS.first,1
5/29/2017,312,5/29/2017 21:15,sc,tes,sc,0,g,0,2017-05-29 big cage 312 tes sc,FALSE,FALSE,29,PBS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,c,sc,0.1639,f,0,2017-06-14 big cage 348 c sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,c,sc,0.1639,g,0,2017-06-14 big cage 348 c sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,cat,sc,0,f,0,2017-06-14 big cage 348 cat sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,cat,sc,0,g,0,2017-06-14 big cage 348 cat sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ccc,sc,0.2563,f,0,2017-06-14 big cage 348 ccc sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ccc,sc,0.2563,g,0,2017-06-14 big cage 348 ccc sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ccs,sc,0.2355,f,0,2017-06-14 big cage 348 ccs sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 0:12,sc,ccs,sc,0.2355,g,18,2017-06-14 big cage 348 ccs sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,cd,sc,0.4541,f,0,2017-06-14 big cage 348 cd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,cd,sc,0.4541,g,0,2017-06-14 big cage 348 cd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,cs,sc,0.1222,f,0,2017-06-14 big cage 348 cs sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,cs,sc,0.1222,g,0,2017-06-14 big cage 348 cs sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,d,sc,0.055,f,0,2017-06-14 big cage 348 d sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,d,sc,0.055,g,0,2017-06-14 big cage 348 d sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dcd,sc,0.0655,f,0,2017-06-14 big cage 348 dcd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dcd,sc,0.0655,g,0,2017-06-14 big cage 348 dcd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dd,sc,0.0405,f,0,2017-06-14 big cage 348 dd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dd,sc,0.0405,g,0,2017-06-14 big cage 348 dd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ddd,sc,0,f,0,2017-06-14 big cage 348 ddd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ddd,sc,0,g,0,2017-06-14 big cage 348 ddd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ddld,sc,0.0664,f,0,2017-06-14 big cage 348 ddld sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ddld,sc,0.0664,g,0,2017-06-14 big cage 348 ddld sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dld,sc,0,f,0,2017-06-14 big cage 348 dld sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dld,sc,0,g,0,2017-06-14 big cage 348 dld sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dos,sc,0,f,0,2017-06-14 big cage 348 dos sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dos,sc,0,g,0,2017-06-14 big cage 348 dos sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dr,sc,0.0861,f,0,2017-06-14 big cage 348 dr sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,dr,sc,0.0861,g,0,2017-06-14 big cage 348 dr sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ds,sc,0.1197,f,0,2017-06-14 big cage 348 ds sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ds,sc,0.1197,g,0,2017-06-14 big cage 348 ds sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,eve,sc,0,f,0,2017-06-14 big cage 348 eve sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,eve,sc,0,g,0,2017-06-14 big cage 348 eve sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ivy,sc,0,f,0,2017-06-14 big cage 348 ivy sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ivy,sc,0,g,0,2017-06-14 big cage 348 ivy sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ld,sc,0.0444,f,0,2017-06-14 big cage 348 ld sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ld,sc,0.0444,g,0,2017-06-14 big cage 348 ld sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ldc,sc,0.084,f,0,2017-06-14 big cage 348 ldc sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ldc,sc,0.084,g,0,2017-06-14 big cage 348 ldc sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ldd,sc,0.2148,f,0,2017-06-14 big cage 348 ldd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ldd,sc,0.2148,g,0,2017-06-14 big cage 348 ldd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,lds,sc,0,f,0,2017-06-14 big cage 348 lds sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,lds,sc,0,g,0,2017-06-14 big cage 348 lds sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,no.band,sc,0,f,0,2017-06-14 big cage 348 no.band sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 0:07,sc,no.band,sc,0,g,24,2017-06-14 big cage 348 no.band sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,r,sc,0,f,0,2017-06-14 big cage 348 r sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,r,sc,0,g,0,2017-06-14 big cage 348 r sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,rc,sc,0,f,0,2017-06-14 big cage 348 rc sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,rc,sc,0,g,0,2017-06-14 big cage 348 rc sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,c,0.1639,g,0,2017-06-14 big cage 348 sc c,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,cat,0,g,0,2017-06-14 big cage 348 sc cat,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ccc,0.2563,g,0,2017-06-14 big cage 348 sc ccc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ccs,0.2355,g,0,2017-06-14 big cage 348 sc ccs,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,cd,0.4541,g,0,2017-06-14 big cage 348 sc cd,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,cs,0.1222,g,0,2017-06-14 big cage 348 sc cs,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,d,0.055,g,0,2017-06-14 big cage 348 sc d,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,dcd,0.0655,g,0,2017-06-14 big cage 348 sc dcd,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,dd,0.0405,g,0,2017-06-14 big cage 348 sc dd,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ddd,0,g,0,2017-06-14 big cage 348 sc ddd,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ddld,0.0664,g,0,2017-06-14 big cage 348 sc ddld,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,dld,0,g,0,2017-06-14 big cage 348 sc dld,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,dos,0,g,0,2017-06-14 big cage 348 sc dos,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,dr,0.0861,g,0,2017-06-14 big cage 348 sc dr,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ds,0.1197,g,0,2017-06-14 big cage 348 sc ds,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,eve,0,g,0,2017-06-14 big cage 348 sc eve,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ivy,0,g,0,2017-06-14 big cage 348 sc ivy,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ld,0.0444,g,0,2017-06-14 big cage 348 sc ld,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ldc,0.084,g,0,2017-06-14 big cage 348 sc ldc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ldd,0.2148,g,0,2017-06-14 big cage 348 sc ldd,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,lds,0,g,0,2017-06-14 big cage 348 sc lds,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,no.band,0,g,0,2017-06-14 big cage 348 sc no.band,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,r,0,g,0,2017-06-14 big cage 348 sc r,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,rc,0,g,0,2017-06-14 big cage 348 sc rc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,scs,0,g,0,2017-06-14 big cage 348 sc scs,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,sd,0.0452,g,0,2017-06-14 big cage 348 sc sd,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,son.of.ola,0,g,0,2017-06-14 big cage 348 sc son.of.ola,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,ss,0.2401,g,0,2017-06-14 big cage 348 sc ss,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 0:01,sc,sc,sss,0.5,g,24,2017-06-14 big cage 348 sc sss,TRUE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sc,tes,0,g,0,2017-06-14 big cage 348 sc tes,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,scs,sc,0,f,0,2017-06-14 big cage 348 scs sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,scs,sc,0,g,0,2017-06-14 big cage 348 scs sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sd,sc,0.0452,f,0,2017-06-14 big cage 348 sd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,sd,sc,0.0452,g,0,2017-06-14 big cage 348 sd sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,son.of.ola,sc,0,f,0,2017-06-14 big cage 348 son.of.ola sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,son.of.ola,sc,0,g,0,2017-06-14 big cage 348 son.of.ola sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ss,sc,0.2401,f,0,2017-06-14 big cage 348 ss sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,ss,sc,0.2401,g,0,2017-06-14 big cage 348 ss sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 0:00,sc,sss,sc,0.5,f,92,2017-06-14 big cage 348 sss sc,FALSE,TRUE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 0:01,sc,sss,sc,0.5,g,652,2017-06-14 big cage 348 sss sc,FALSE,TRUE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,tes,sc,0,f,0,2017-06-14 big cage 348 tes sc,FALSE,FALSE,14,LPS,PBS.first,1
6/14/2017,348,6/14/2017 21:06,sc,tes,sc,0,g,0,2017-06-14 big cage 348 tes sc,FALSE,FALSE,14,LPS,PBS.first,1
5/29/2017,313,5/29/2017 22:20,cc,c,cc,0,f,0,2017-05-29 big cage 313 c cc,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,c,cc,0,g,0,2017-05-29 big cage 313 c cc,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cat,cc,0,f,0,2017-05-29 big cage 313 cat cc,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cat,cc,0,g,0,2017-05-29 big cage 313 cat cc,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,c,0,g,0,2017-05-29 big cage 313 cc c,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,cat,0,g,0,2017-05-29 big cage 313 cc cat,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,ccc,0.0033,g,0,2017-05-29 big cage 313 cc ccc,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,ccs,0.0271,g,0,2017-05-29 big cage 313 cc ccs,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,cd,0.0517,g,0,2017-05-29 big cage 313 cc cd,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,cs,0,g,0,2017-05-29 big cage 313 cc cs,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,d,0.2639,g,0,2017-05-29 big cage 313 cc d,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,dcd,0.0638,g,0,2017-05-29 big cage 313 cc dcd,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,dd,0.008,g,0,2017-05-29 big cage 313 cc dd,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,ddd,0,g,0,2017-05-29 big cage 313 cc ddd,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,ddld,0.0639,g,0,2017-05-29 big cage 313 cc ddld,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,dld,0.2619,g,0,2017-05-29 big cage 313 cc dld,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,dos,0,g,0,2017-05-29 big cage 313 cc dos,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,dr,0,g,0,2017-05-29 big cage 313 cc dr,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,ds,0,g,0,2017-05-29 big cage 313 cc ds,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,eve,0,g,0,2017-05-29 big cage 313 cc eve,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,ivy,0,g,0,2017-05-29 big cage 313 cc ivy,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,ld,0.137,g,0,2017-05-29 big cage 313 cc ld,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 0:00,cc,cc,ldc,0.5,g,7,2017-05-29 big cage 313 cc ldc,TRUE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,ldd,0,g,0,2017-05-29 big cage 313 cc ldd,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,lds,0.0641,g,0,2017-05-29 big cage 313 cc lds,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,no.band,0,g,0,2017-05-29 big cage 313 cc no.band,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,r,0.1259,g,0,2017-05-29 big cage 313 cc r,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,rc,0.0236,g,0,2017-05-29 big cage 313 cc rc,FALSE,FALSE,29,LPS,LPS.first,1
5/29/2017,313,5/29/2017 22:20,cc,cc,scs,0,g,0,2017-05-29 big cage 313 cc scs,FALSE,FALSE,29,LPS,LPS.first,1
